,Date,Contributors,Ocean,Province,Country,Location,Lat_locat_center,Lon_locat_center,Local_census,Length_m,Area_m2,Site,Lat_site,Lon_site,Depth_m,Mesozones2_30m,Trash_group,Trash_count,MPA,Managed_area,Site_split_MPA,Nearest_MPA_Lat,Nearest_MPA_Lon,Nearest_Market_Lat,Nearest_Market_Lon,Dist_MPA,Dist_Market,Pop10Km,Pop100Km,Coral_reef_km2,Mismanaged.plastic.waste..kg.person.day.7,Mismanaged_2010,Mismanaged.plastic.waste.in.2025...tonnes.7,Mismanaged_plastic_pop10Km_2010_Tons,Mismanaged_plastic_pop100Km_2010_Tons,Reefarea_pop100,ID_transect,Complexity_3pt,Trash_per_m2,Meso_zone2,Meso_zone3
71,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,45,20,40,blue_hole,13.44009444,144.6151278,15.2,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,490,low,0,Shallow,Shallow
72,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,46,20,40,blue_hole,13.44009444,144.6151278,12.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,491,low,0,Shallow,Shallow
73,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,47,20,40,blue_hole,13.44009444,144.6151278,12.1,Shallow,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,492,intermediate,0,Shallow,Shallow
74,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,13,20,40,blue_hole,13.44009444,144.6151278,47,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,458,high,0,MCE,Upper
75,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,14,20,40,blue_hole,13.44009444,144.6151278,36.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,459,high,0,MCE,Upper
76,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,20,20,40,blue_hole,13.44009444,144.6151278,39.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,465,high,0,MCE,Upper
77,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,28,20,40,the_wall,13.44611111,144.6145556,39.4,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.1,18.2,7769,172452,452.110199,0.006,393,574,4.2535275,94.41747,0.002621658,473,intermediate,0,MCE,Upper
78,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,40,20,40,blue_hole,13.44009444,144.6151278,45.5,MCE,fishing,2,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,485,high,0.05,MCE,Upper
79,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,41,20,40,blue_hole,13.44009444,144.6151278,45.5,MCE,fishing,1,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,486,high,0.025,MCE,Upper
80,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,42,20,40,blue_hole,13.44009444,144.6151278,33.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,487,intermediate,0,MCE,Upper
81,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,43,20,40,blue_hole,13.44009444,144.6151278,33.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,488,low,0,MCE,Upper
82,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,1,20,40,blue_hole,13.44009444,144.6151278,83.3,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,446,low,0,MCE,Lower
83,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,2,20,40,blue_hole,13.44009444,144.6151278,81.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,447,low,0,MCE,Lower
84,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,3,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,448,high,0,MCE,Lower
85,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,4,20,40,blue_hole,13.44009444,144.6151278,65.2,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,449,high,0,MCE,Lower
86,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,12,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,457,high,0,MCE,Upper
87,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,16,20,40,blue_hole,13.44009444,144.6151278,84.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,461,low,0,MCE,Lower
88,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,17,20,40,blue_hole,13.44009444,144.6151278,84.8,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,462,low,0,MCE,Lower
89,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,18,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,463,intermediate,0,MCE,Lower
90,5_17_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,19,20,40,blue_hole,13.44009444,144.6151278,69.7,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,464,intermediate,0,MCE,Lower
91,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,38,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,483,intermediate,0,MCE,Upper
92,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,39,20,40,blue_hole,13.44009444,144.6151278,60.6,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,484,high,0,MCE,Upper
93,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,10,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,455,low,0,MCE,Lower
94,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,11,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,456,low,0,MCE,Lower
95,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,26,20,40,the_wall,13.44611111,144.6145556,100,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.1,18.2,7769,172452,452.110199,0.006,393,574,4.2535275,94.41747,0.002621658,471,high,0,MCE,Lower
96,5_18_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,27,20,40,the_wall,13.44611111,144.6145556,100,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.1,18.2,7769,172452,452.110199,0.006,393,574,4.2535275,94.41747,0.002621658,472,low,0,MCE,Lower
97,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,33,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,478,low,0,MCE,Lower
98,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,34,20,40,blue_hole,13.44009444,144.6151278,112.1,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,479,low,0,MCE,Lower
99,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,35,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,480,high,0,MCE,Lower
100,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,36,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,481,high,0,MCE,Lower
101,5_22_2018,CAS,Pacific,Central_Pacific,Guam,Guam,13.45629028,144.6514341,37,20,40,blue_hole,13.44009444,144.6151278,90.9,MCE,fishing,0,no,Piti Bomb Holes,0,13.470595,144.697277,13.471362,144.748946,12.5,18.6,9223,172452,452.110199,0.006,393,574,5.0495925,94.41747,0.002621658,482,low,0,MCE,Lower
102,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,6,20,40,otec,19.72694722,-156.0620472,19.7,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,4.5,14.1,17687,190907,485.590128,0.007,275424,"336,819",11.29757125,121.9418463,0.002543595,518,high,0,Shallow,Shallow
103,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,7,20,40,otec,19.72694722,-156.0620472,15.2,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,4.5,14.1,17687,190907,485.590128,0.007,275424,"336,819",11.29757125,121.9418463,0.002543595,519,high,0,Shallow,Shallow
104,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,8,20,40,otec,19.72694722,-156.0620472,10.6,Shallow,fishing,0,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,4.5,14.1,17687,190907,485.590128,0.007,275424,"336,819",11.29757125,121.9418463,0.002543595,520,high,0,Shallow,Shallow
105,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,9,20,40,otec,19.72694722,-156.0620472,7.6,Shallow,fishing,1,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,4.5,14.1,17687,190907,485.590128,0.007,275424,"336,819",11.29757125,121.9418463,0.002543595,521,high,0.025,Shallow,Shallow
106,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,15,20,40,outhouse,19.64140278,-156.0288694,24.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,527,low,0,Shallow,Shallow
107,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,16,20,40,outhouse,19.64140278,-156.0288694,18.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,528,intermediate,0,Shallow,Shallow
108,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,17,20,40,outhouse,19.64140278,-156.0288694,15.2,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,529,high,0,Shallow,Shallow
109,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,18,20,40,outhouse,19.64140278,-156.0288694,13.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,530,high,0,Shallow,Shallow
110,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,19,20,40,outhouse,19.64140278,-156.0288694,12.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,531,high,0,Shallow,Shallow
111,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,20,20,40,outhouse,19.64140278,-156.0288694,10.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,532,high,0,Shallow,Shallow
112,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,21,20,40,outhouse,19.64140278,-156.0288694,9.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,533,high,0,Shallow,Shallow
113,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,22,20,40,outhouse,19.64140278,-156.0288694,9.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,534,high,0,Shallow,Shallow
114,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,23,20,40,outhouse,19.64140278,-156.0288694,7.6,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,535,high,0,Shallow,Shallow
115,10_17_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,24,20,40,outhouse,19.64140278,-156.0288694,6.1,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,536,high,0,Shallow,Shallow
116,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,32,20,40,black_pebble,19.31430278,-155.8903722,28.8,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,544,intermediate,0,Shallow,Shallow
117,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,33,20,40,black_pebble,19.31430278,-155.8903722,25.8,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,545,high,0,Shallow,Shallow
118,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,34,20,40,black_pebble,19.31430278,-155.8903722,21.2,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,546,intermediate,0,Shallow,Shallow
119,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,35,20,40,black_pebble,19.31430278,-155.8903722,19.7,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,547,high,0,Shallow,Shallow
120,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,36,20,40,black_pebble,19.31430278,-155.8903722,16.7,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,548,high,0,Shallow,Shallow
121,10_18_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,37,20,40,black_pebble,19.31430278,-155.8903722,13.6,Shallow,fishing,0,no,Captain Cook bay,0,19.474939,-155.922146,19.645142,-155.997739,45,37.5,964,86871,485.590128,0.007,275424,"336,819",0.615755,55.48885125,0.005589784,549,intermediate,0,Shallow,Shallow
122,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,44,20,40,eel_cove,19.66483611,-156.0355833,21.2,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,556,intermediate,0,Shallow,Shallow
123,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,45,20,40,eel_cove,19.66483611,-156.0355833,19.7,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,557,intermediate,0,Shallow,Shallow
124,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,46,20,40,eel_cove,19.66483611,-156.0355833,18.2,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,558,intermediate,0,Shallow,Shallow
125,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,47,20,40,eel_cove,19.66483611,-156.0355833,15.2,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,559,high,0,Shallow,Shallow
126,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,48,20,40,eel_cove,19.66483611,-156.0355833,12.1,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,560,high,0,Shallow,Shallow
127,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,49,20,40,eel_cove,19.66483611,-156.0355833,7.3,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,561,high,0,Shallow,Shallow
128,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,50,20,40,eel_cove,19.66483611,-156.0355833,7.6,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,562,high,0,Shallow,Shallow
129,10_21_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,51,20,40,eel_cove,19.66483611,-156.0355833,5.5,Shallow,fishing,0,yes,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.66483611,-156.0355833,19.645142,-155.997739,0,6.5,31268,187063,485.590128,0.007,275424,"336,819",19.972435,119.4864913,0.002595864,563,high,0,Shallow,Shallow
130,10_15_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,57,20,40,otec,19.72694722,-156.0620472,8.5,Shallow,fishing,5,no,Kaloko-Honokohau National Historical Park (commercial and recreational fishing restricted),0,19.690907,-156.046462,19.645142,-155.997739,4.5,14.1,17687,190907,485.590128,0.007,275424,"336,819",11.29757125,121.9418463,0.002543595,569,high,0.125,Shallow,Shallow
131,10_16_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,58,20,40,outhouse,19.64140278,-156.0288694,15.8,Shallow,fishing,0,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,570,high,0,Shallow,Shallow
132,10_16_2018,CAS,Pacific,Hawaiian,United States,Hawaii,19.60895463,-156.0135541,59,20,40,outhouse,19.64140278,-156.0288694,9.1,Shallow,fishing,1,no,Old Kona Airport Marine Life Conservation District (commercial and recreational fishing restricted),0,19.644394,-156.018263,19.645142,-155.997739,5.39,4.15,28641,184342,485.590128,0.007,275424,"336,819",18.29443875,117.7484525,0.002634181,571,high,0.025,Shallow,Shallow
